0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.486496915067400550e+02,2.554551078510773436e+02,2.551359465878660160e+02,2.610422354343756410e+02,2.657187818896124440e+02,2.703574606014801702e+02,2.729336655567141179e+02,2.748016664347825326e+02,2.764293942863388338e+02,2.785673263056579003e+02,2.809669329392622217e+02,2.832556545527222625e+02,2.853216922754692177e+02,2.871334971981088415e+02,2.888891834313594131e+02,2.906214105505403609e+02,2.917557010546480001e+02,2.935239636389711677e+02,2.946370799623321091e+02,2.959995204283648036e+02,2.972189627410434696e+02,2.978425654582626407e+02,2.981948999661710218e+02,2.984294473912598278e+02,2.984895598850832243e+02,2.987424184424902478e+02,2.988594141828081092e+02,2.990163818847685775e+02,2.989078324862423415e+02,2.981578177360572681e+02,2.971473247873259425e+02,2.959568927668614151e+02,2.946749894998382615e+02,2.932861256820362996e+02,2.919484133231543979e+02,2.889725371724080674e+02,2.871854222968494241e+02,2.843651246460403286e+02,2.819121862274097907e+02,2.795352292955810185e+02,2.764891460972003188e+02,2.742538058964341872e+02,2.718067401546204565e+02,2.679599634801066941e+02,2.650169810891833322e+02,2.617860399231905149e+02,2.574666492293757187e+02,2.599071569557506223e+02,2.596734053316629911e+02,2.579529497681790531e+02,2.556445136720104188e+02,2.531776759692378960e+02,2.547196273803710938e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.416162379618200475e+02,2.528035488826681103e+02,2.537961061211326523e+02,2.581947039019586896e+02,2.608184658881977498e+02,2.642283827971957635e+02,2.674392199198404683e+02,2.695233718872070199e+02,2.712179578145344863e+02,2.728949180603027571e+02,2.747232203165690407e+02,2.766461639404296875e+02,2.786002573649088845e+02,2.806128397623697879e+02,2.826661239624023665e+02,2.846540698047098203e+02,2.863897325661938567e+02,2.880769803329913543e+02,2.897036886935763960e+02,2.909298364331127686e+02,2.918650349973598850e+02,2.927226430084746198e+02,2.933461454900345302e+02,2.937489839480874707e+02,2.940071698889684626e+02,2.940950095556115684e+02,2.941668388776881784e+02,2.943715956821236546e+02,2.946674358408938019e+02,2.948586184265793122e+02,2.948645270562941505e+02,2.945835734049479697e+02,2.936266199887423909e+02,2.923773801574959634e+02,2.906143051733201901e+02,2.889131029319239019e+02,2.864261931152343550e+02,2.844669600399517435e+02,2.824171084449404248e+02,2.798818124613920872e+02,2.778274442580350865e+02,2.759182660590277578e+02,2.739510009041403009e+02,2.715778471381944996e+02,2.702584747678625376e+02,2.679217716062361774e+02,2.655508265846939935e+02,2.636267881576624177e+02,2.619828371946839525e+02,2.602573765345981656e+02,2.586725850423177349e+02,2.568036924703218915e+02,2.564902473449707259e+02,2.562175537109375227e+02
0.000000000000000000e+00,2.457221945806171846e+02,2.498389446036063930e+02,2.522988945347805156e+02,2.554274857363351714e+02,2.578868830171160766e+02,2.590234022093887347e+02,2.622977300008138286e+02,2.645687985738118186e+02,2.660952425638835166e+02,2.675087254842122206e+02,2.690659774780273210e+02,2.707591804504394304e+02,2.725693275451660611e+02,2.745058110555012831e+02,2.765377395629882358e+02,2.785921071370443087e+02,2.806174387613932595e+02,2.825466501871744640e+02,2.843226384480793740e+02,2.858846343832672119e+02,2.873665199239417802e+02,2.885193044188161480e+02,2.893761966765873126e+02,2.900273269653320654e+02,2.903414754231770871e+02,2.904102574666341070e+02,2.903806213378906023e+02,2.903584111531575331e+02,2.904985015869140739e+02,2.908011845906575559e+02,2.910839564005533475e+02,2.910929580688476790e+02,2.906727793375650890e+02,2.898430221557617301e+02,2.886909973144531136e+02,2.871561105685764801e+02,2.853728459500719055e+02,2.831092675077379113e+02,2.810791757089120892e+02,2.787987973484848112e+02,2.765585215035721944e+02,2.744273421320867783e+02,2.725476694742839072e+02,2.707879585266113054e+02,2.690355387369791629e+02,2.674177792867024550e+02,2.658027933756510492e+02,2.639654918115431883e+02,2.622743542947404194e+02,2.607126511334020051e+02,2.596394605848524293e+02,2.579907717556423563e+02,2.569294949849446539e+02,2.563318412780761832e+02,2.560384068806965843e+02
2.401208898797813731e+02,2.444351044854961117e+02,2.470574586939633832e+02,2.495343362981622590e+02,2.497335448434670866e+02,2.507638054204059017e+02,2.541904177347819029e+02,2.562893938700358376e+02,2.577822171529134039e+02,2.589607172648111941e+02,2.600911687215169650e+02,2.613364016215006131e+02,2.628010337829589957e+02,2.645385571797688726e+02,2.665539161682129361e+02,2.687826235453287609e+02,2.710802680969238736e+02,2.732800137837728016e+02,2.752956919352213845e+02,2.771087366739908475e+02,2.786701192220052121e+02,2.798855621337890511e+02,2.806795043945312500e+02,2.811323486328124659e+02,2.813864079793294195e+02,2.815564661661783816e+02,2.816905593872070312e+02,2.817492853800455919e+02,2.817172251383463504e+02,2.816785425821939839e+02,2.817363306681314725e+02,2.818688847859700672e+02,2.819156478881835710e+02,2.816905868530273551e+02,2.810954549153645985e+02,2.800868932088216070e+02,2.787538294474283589e+02,2.770420140667691271e+02,2.750357672912252838e+02,2.728206371932379852e+02,2.706736122131347884e+02,2.685421096801758267e+02,2.665831665039062273e+02,2.648181320190429915e+02,2.632487642923990734e+02,2.618905039469401004e+02,2.606402971903482921e+02,2.593899576822916515e+02,2.580419769287109375e+02,2.566537350972493527e+02,2.553177612304687329e+02,2.541400365193684934e+02,2.530537989298502453e+02,2.521905672709147268e+02,2.516535868326822936e+02,2.513849388122558253e+02
2.392321378072102789e+02,2.385540255228678461e+02,2.391395639092242789e+02,2.408110531722223016e+02,2.424232272720773551e+02,2.457249496459961051e+02,2.478552258809407363e+02,2.494881561279296989e+02,2.507391258239746037e+02,2.518153058369954351e+02,2.528988362630208258e+02,2.541486155192057481e+02,2.556675870259602732e+02,2.574786725362141624e+02,2.595326970418294081e+02,2.617386995951334256e+02,2.639816149393717524e+02,2.661623031616211392e+02,2.682339444478352561e+02,2.701616266886393305e+02,2.718592625935872320e+02,2.731990254720051325e+02,2.740670776367187500e+02,2.744987447102864735e+02,2.746645497639973428e+02,2.747313201904296989e+02,2.747779312133788494e+02,2.748003814697265739e+02,2.747715031941731922e+02,2.747091445922851562e+02,2.746729817708333599e+02,2.746597531636555800e+02,2.745646832784017306e+02,2.742549214680989280e+02,2.736378824869791515e+02,2.726651151021321766e+02,2.713170728047688840e+02,2.698029202995571154e+02,2.677493801763149008e+02,2.656420900980631359e+02,2.634435539245605469e+02,2.614288536071777003e+02,2.596091575622558594e+02,2.579872230529784929e+02,2.565579602559407704e+02,2.552881065368652003e+02,2.541010861714680686e+02,2.529129104614257812e+02,2.516558720906575388e+02,2.503558947245280137e+02,2.490950673421224053e+02,2.478861818949381473e+02,2.467771664937337164e+02,2.459279507954915402e+02,2.453886797587076671e+02,2.451288322448730526e+02
2.320907671610514456e+02,2.324871950785318973e+02,2.330206619262695256e+02,2.340259015401204579e+02,2.356461062113444314e+02,2.375048525492350393e+02,2.391433799743652457e+02,2.404877591451009096e+02,2.416042716979980582e+02,2.426063184102376340e+02,2.436629336039225393e+02,2.449520207722981695e+02,2.465661033630371151e+02,2.484744812011718977e+02,2.505781974792480469e+02,2.527812685648600279e+02,2.550133661905924214e+02,2.572314145406087391e+02,2.594024065653483149e+02,2.614663729349772439e+02,2.633106056213378565e+02,2.647880910237630019e+02,2.657951578776041401e+02,2.663565699259439725e+02,2.666203351338704124e+02,2.667419957478841184e+02,2.668054847717285156e+02,2.668208674112955805e+02,2.667886060078939181e+02,2.667286244710286383e+02,2.666555249532063954e+02,2.665312225341796761e+02,2.662727925618489735e+02,2.657894007364909044e+02,2.650243207295735601e+02,2.639495491027831804e+02,2.625344678243001226e+02,2.608113800048827784e+02,2.588395118713378906e+02,2.566615109761555686e+02,2.545353027343749943e+02,2.525419324239094863e+02,2.507390975952148438e+02,2.491539568583170308e+02,2.477770179748535497e+02,2.465587481180826899e+02,2.454263735453287723e+02,2.443073605855306027e+02,2.431517715454101562e+02,2.419573796590169081e+02,2.407828837076822879e+02,2.396605417887369640e+02,2.386471293131510549e+02,2.378692064921061160e+02,2.373844126383463333e+02,2.371567893981933821e+02
2.232096435546874886e+02,2.236904851277669195e+02,2.241729070027669195e+02,2.247403958638508925e+02,2.257172892252604015e+02,2.269083353678385606e+02,2.280787302652994981e+02,2.291531445821126169e+02,2.301304311116536496e+02,2.310615018208821709e+02,2.320923591613769759e+02,2.333983624776204238e+02,2.350531494140625171e+02,2.369896853129069143e+02,2.390920097351074105e+02,2.412865511576334825e+02,2.435476219177245980e+02,2.458520195007324105e+02,2.481323809305826842e+02,2.502721455891926894e+02,2.521311574300130189e+02,2.535867627461751113e+02,2.545848312377929688e+02,2.551855199178060047e+02,2.555325576782226449e+02,2.557468582153320256e+02,2.558819257100423101e+02,2.559432296752929688e+02,2.559351458231608376e+02,2.558783945719400776e+02,2.557810180664062614e+02,2.556108345031738054e+02,2.552974700927734375e+02,2.547612742106119867e+02,2.539530288696288949e+02,2.528492968241374115e+02,2.514179710388183366e+02,2.496289611816406477e+02,2.475481493631998546e+02,2.453748936971028911e+02,2.432285835266113168e+02,2.412046106974283930e+02,2.393832071940104242e+02,2.378227709452310989e+02,2.365207646687825616e+02,2.354148173014322936e+02,2.344212206522623774e+02,2.334730346679687614e+02,2.325358578999837391e+02,2.316033922831217353e+02,2.306883038838704465e+02,2.298199241638183423e+02,2.290571123758951444e+02,2.284748847961425895e+02,2.281116020202636889e+02,2.279424143473307254e+02
2.151188987731933651e+02,2.153541305541992301e+02,2.154639678955078068e+02,2.153602193196614394e+02,2.152437174479166799e+02,2.152723716735839901e+02,2.155658704121907476e+02,2.161335795084635265e+02,2.168825635274251340e+02,2.177315956115722599e+02,2.186929166158040232e+02,2.198832054138183594e+02,2.213427073160807481e+02,2.230256281534830691e+02,2.248778882344564067e+02,2.268988494873046875e+02,2.290963480631510549e+02,2.313943361918131529e+02,2.336135553995768248e+02,2.355535858154296704e+02,2.370852027893066349e+02,2.381746248881022154e+02,2.388757069905599053e+02,2.392937133789062614e+02,2.395370427449544195e+02,2.396777781168619867e+02,2.397547973632812557e+02,2.397972084045410384e+02,2.398286710103352561e+02,2.398543698628743357e+02,2.398512863159179460e+02,2.397702293395996094e+02,2.395525624593098826e+02,2.391523139953613395e+02,2.385334009806314839e+02,2.376517570495605582e+02,2.364507626851399777e+02,2.349014106750487940e+02,2.330707054138183594e+02,2.311408144632975166e+02,2.292504791259765682e+02,2.274941289265950672e+02,2.259358922322591070e+02,2.246264236450195426e+02,2.235688128153483092e+02,2.227340410868326899e+02,2.220764269510905251e+02,2.215513870239257699e+02,2.211253949483235601e+02,2.207809272766113509e+02,2.205258092244466184e+02,2.203263384501139228e+02,2.201254173278808821e+02,2.199323402404785384e+02,2.197946556091308707e+02,2.197512624104817860e+02
2.127937438964843864e+02,2.128719635009765625e+02,2.127619468688965014e+02,2.123327819824218636e+02,2.117361440022786496e+02,2.112868153889973826e+02,2.111941998799641738e+02,2.114840731302896870e+02,2.120752629597981809e+02,2.128605138142903854e+02,2.137633880615234432e+02,2.147583671569824446e+02,2.158476727803547988e+02,2.170531517028808821e+02,2.184283569335937614e+02,2.200278724670410213e+02,2.218354169209798101e+02,2.237192550659179915e+02,2.254719365437825331e+02,2.269127085367838674e+02,2.279577802022298556e+02,2.286260223388671875e+02,2.290058410644531364e+02,2.292054758707682254e+02,2.293115623474121207e+02,2.293689409891764228e+02,2.293941678365071652e+02,2.294004280090331918e+02,2.294048273722330578e+02,2.294174840291341297e+02,2.294330111185709598e+02,2.294287254333495980e+02,2.293688667297363395e+02,2.292077341715494754e+02,2.288864186604817803e+02,2.283365371704101676e+02,2.275005488077799498e+02,2.263776944478352959e+02,2.250775009155273381e+02,2.237929183959960824e+02,2.226558980305989337e+02,2.216899622599283930e+02,2.208564539591471316e+02,2.201305686950683480e+02,2.195230092366536496e+02,2.190514839172363111e+02,2.187229705810547102e+02,2.185338361104329294e+02,2.184760365804036439e+02,2.185307388305664062e+02,2.186632357279459598e+02,2.188246330261230526e+02,2.189578839619954351e+02,2.190278638203938613e+02,2.190420702616373774e+02,2.190335100809733149e+02
2.120146993001302178e+02,2.119432507832844976e+02,2.116653134663899607e+02,2.110807741800944086e+02,2.102856135050455748e+02,2.095830207824706974e+02,2.092533958435058707e+02,2.093793034871419252e+02,2.098848037719726562e+02,2.106258298238118414e+02,2.114448183695475336e+02,2.122146041870117301e+02,2.128794286092122263e+02,2.134752578735351562e+02,2.141071019490560161e+02,2.148744819641113395e+02,2.157803339640299782e+02,2.167022720336914006e+02,2.174657730102539119e+02,2.179551017761230298e+02,2.181626035054524664e+02,2.181632227579752623e+02,2.180592348734537893e+02,2.179317011515299214e+02,2.178229001363118300e+02,2.177435941060384152e+02,2.176901217142740848e+02,2.176579455057780024e+02,2.176463658650716297e+02,2.176608016967773551e+02,2.177159914652506529e+02,2.178288241068522098e+02,2.179963971455891851e+02,2.181768829345703011e+02,2.182933570861816293e+02,2.182710751851399777e+02,2.180834042867024891e+02,2.177851954142252566e+02,2.175141662597656307e+02,2.174204572041829522e+02,2.175486986796061046e+02,2.178129397074381473e+02,2.180747845967610488e+02,2.182402730305989564e+02,2.183077069600423101e+02,2.183370539347330919e+02,2.183984283447265966e+02,2.185447573343912779e+02,2.188010187784830691e+02,2.191586626688639399e+02,2.195775184631347656e+02,2.199927566528320426e+02,2.203324218749999943e+02,2.205523989359537893e+02,2.206594751993815180e+02,2.206956657409667741e+02
