2.446316223144531250e+02,2.475057678222656250e+02,2.476026306152343750e+02,2.474422454833984375e+02,2.492852172851562500e+02,2.514747619628906250e+02,2.554071960449218750e+02,2.589458007812500000e+02,2.627491455078125000e+02,2.669525146484375000e+02,2.702146606445312500e+02,2.727059631347656250e+02,2.747384033203125000e+02,2.763212890625000000e+02,2.777543029785156250e+02,2.792576904296875000e+02,2.809664306640625000e+02,2.829279479980468750e+02,2.848227539062500000e+02,2.864687194824218750e+02,2.881569824218750000e+02,2.898742370605468750e+02,2.915333251953125000e+02,2.931025390625000000e+02,2.945021972656250000e+02,2.957028808593750000e+02,2.966700134277343750e+02,2.973956909179687500e+02,2.979633178710937500e+02,2.984766845703125000e+02,2.986573181152343750e+02,2.983634948730468750e+02,2.984721069335937500e+02,2.987493896484375000e+02,2.987476501464843750e+02,2.987584838867187500e+02,2.985201416015625000e+02,2.983078002929687500e+02,2.977135925292968750e+02,2.969302978515625000e+02,2.959740600585937500e+02,2.949387207031250000e+02,2.937999877929687500e+02,2.924616088867187500e+02,2.910033264160156250e+02,2.893406372070312500e+02,2.873840942382812500e+02,2.852465820312500000e+02,2.830081787109375000e+02,2.812125244140625000e+02,2.797358093261718750e+02,2.782658691406250000e+02,2.765114135742187500e+02,2.745198059082031250e+02,2.725522155761718750e+02,2.702758178710937500e+02,2.678068542480468750e+02,2.650540771484375000e+02,2.626367492675781250e+02,2.605437622070312500e+02,2.588232421875000000e+02,2.573378295898437500e+02,2.564585571289062500e+02,2.562619628906250000e+02
2.410308532714843750e+02,2.438625030517578125e+02,2.454832458496093750e+02,2.459830932617187500e+02,2.470541992187500000e+02,2.492087707519531250e+02,2.534029388427734375e+02,2.572687377929687500e+02,2.608991088867187500e+02,2.641206665039062500e+02,2.664671020507812500e+02,2.684466857910156250e+02,2.701694946289062500e+02,2.717483520507812500e+02,2.732648925781250000e+02,2.748376770019531250e+02,2.764973144531250000e+02,2.782359619140625000e+02,2.799712524414062500e+02,2.816191711425781250e+02,2.833898620605468750e+02,2.851431884765625000e+02,2.868192443847656250e+02,2.884582214355468750e+02,2.898810729980468750e+02,2.910343627929687500e+02,2.918913574218750000e+02,2.925191955566406250e+02,2.930401000976562500e+02,2.934212036132812500e+02,2.936007995605468750e+02,2.935521240234375000e+02,2.936137084960937500e+02,2.937048339843750000e+02,2.938582763671875000e+02,2.939841308593750000e+02,2.938880615234375000e+02,2.937677612304687500e+02,2.934756469726562500e+02,2.928029174804687500e+02,2.918715820312500000e+02,2.907339477539062500e+02,2.895424194335937500e+02,2.881333007812500000e+02,2.867341308593750000e+02,2.850721740722656250e+02,2.833796691894531250e+02,2.815259704589843750e+02,2.795403442382812500e+02,2.777720947265625000e+02,2.762001953125000000e+02,2.746120605468750000e+02,2.729771728515625000e+02,2.712147827148437500e+02,2.695119323730468750e+02,2.674878540039062500e+02,2.657714843750000000e+02,2.643675537109375000e+02,2.629926147460937500e+02,2.614849853515625000e+02,2.600872497558593750e+02,2.595917358398437500e+02,2.596500244140625000e+02,2.595570068359375000e+02
2.371853332519531250e+02,2.401805725097656250e+02,2.432645263671875000e+02,2.437804260253906250e+02,2.450031433105468750e+02,2.478041381835937500e+02,2.517169036865234375e+02,2.559089965820312500e+02,2.596995239257812500e+02,2.619925842285156250e+02,2.636984863281250000e+02,2.652778930664062500e+02,2.668270263671875000e+02,2.684023742675781250e+02,2.700332031250000000e+02,2.717485351562500000e+02,2.735380249023437500e+02,2.753329467773437500e+02,2.770945739746093750e+02,2.788398132324218750e+02,2.805815429687500000e+02,2.822472839355468750e+02,2.838179626464843750e+02,2.853532409667968750e+02,2.867624511718750000e+02,2.879284057617187500e+02,2.888086547851562500e+02,2.894371643066406250e+02,2.898659057617187500e+02,2.900495605468750000e+02,2.901364135742187500e+02,2.902409057617187500e+02,2.901842651367187500e+02,2.900514831542968750e+02,2.901796264648437500e+02,2.903938293457031250e+02,2.905091247558593750e+02,2.903826904296875000e+02,2.899984741210937500e+02,2.893413085937500000e+02,2.883580017089843750e+02,2.872007751464843750e+02,2.859758911132812500e+02,2.845068359375000000e+02,2.829770812988281250e+02,2.813163757324218750e+02,2.796322021484375000e+02,2.778315124511718750e+02,2.758934936523437500e+02,2.741738891601562500e+02,2.725938110351562500e+02,2.710717468261718750e+02,2.695899047851562500e+02,2.681480407714843750e+02,2.667119750976562500e+02,2.651487426757812500e+02,2.638338012695312500e+02,2.626670227050781250e+02,2.614628601074218750e+02,2.602301635742187500e+02,2.591114807128906250e+02,2.591953735351562500e+02,2.590301513671875000e+02,2.589138793945312500e+02
2.303086090087890625e+02,2.360342712402343750e+02,2.378865051269531250e+02,2.384816894531250000e+02,2.397695617675781250e+02,2.423815307617187500e+02,2.469380493164062500e+02,2.511917724609375000e+02,2.531051330566406250e+02,2.545681152343750000e+02,2.558552856445312500e+02,2.571517639160156250e+02,2.585449829101562500e+02,2.600746154785156250e+02,2.617609863281250000e+02,2.635910949707031250e+02,2.655174865722656250e+02,2.674740600585937500e+02,2.694088134765625000e+02,2.712894287109375000e+02,2.731193237304687500e+02,2.748888549804687500e+02,2.765567932128906250e+02,2.780846862792968750e+02,2.793563232421875000e+02,2.803043823242187500e+02,2.809570617675781250e+02,2.813404846191406250e+02,2.815553588867187500e+02,2.816434936523437500e+02,2.817044067382812500e+02,2.817414245605468750e+02,2.817204589843750000e+02,2.817072753906250000e+02,2.817631225585937500e+02,2.818751525878906250e+02,2.819135131835937500e+02,2.817264404296875000e+02,2.813150634765625000e+02,2.806403198242187500e+02,2.797187805175781250e+02,2.785786132812500000e+02,2.773158569335937500e+02,2.757520141601562500e+02,2.740867004394531250e+02,2.722901306152343750e+02,2.705029907226562500e+02,2.687016601562500000e+02,2.669089965820312500e+02,2.652664184570312500e+02,2.637525024414062500e+02,2.623862304687500000e+02,2.611571044921875000e+02,2.600162963867187500e+02,2.589558715820312500e+02,2.578992309570312500e+02,2.568136291503906250e+02,2.557774353027343750e+02,2.548163909912109375e+02,2.540213012695312500e+02,2.535652160644531250e+02,2.531414337158203125e+02,2.528790893554687500e+02,2.527423400878906250e+02
2.357474212646484375e+02,2.360474548339843750e+02,2.355268859863281250e+02,2.368349914550781250e+02,2.387415466308593750e+02,2.407502136230468750e+02,2.429411926269531250e+02,2.447531433105468750e+02,2.462043457031250000e+02,2.474644775390625000e+02,2.486606292724609375e+02,2.499145202636718750e+02,2.513003540039062500e+02,2.528519897460937500e+02,2.545812530517578125e+02,2.564522705078125000e+02,2.583998718261718750e+02,2.603500976562500000e+02,2.622605285644531250e+02,2.641236572265625000e+02,2.659639282226562500e+02,2.678008422851562500e+02,2.696094360351562500e+02,2.712835083007812500e+02,2.726997680664062500e+02,2.737560424804687500e+02,2.744347534179687500e+02,2.747723388671875000e+02,2.748757324218750000e+02,2.748615112304687500e+02,2.748189697265625000e+02,2.747839965820312500e+02,2.747760620117187500e+02,2.747725830078125000e+02,2.747968139648437500e+02,2.748301086425781250e+02,2.747685546875000000e+02,2.745068359375000000e+02,2.739886779785156250e+02,2.732114868164062500e+02,2.721947631835937500e+02,2.709743652343750000e+02,2.696451721191406250e+02,2.681008300781250000e+02,2.664586181640625000e+02,2.646745605468750000e+02,2.628293457031250000e+02,2.611042785644531250e+02,2.594371032714843750e+02,2.578821411132812500e+02,2.564487609863281250e+02,2.551632537841796875e+02,2.539913024902343750e+02,2.529113464355468750e+02,2.519093933105468750e+02,2.509441223144531250e+02,2.500048370361328125e+02,2.490973510742187500e+02,2.482283020019531250e+02,2.474662017822265625e+02,2.469095764160156250e+02,2.464660644531250000e+02,2.461868438720703125e+02,2.460416107177734375e+02
2.296881408691406250e+02,2.300031127929687500e+02,2.304127502441406250e+02,2.311510467529296875e+02,2.321439819335937500e+02,2.333981170654296875e+02,2.348272705078125000e+02,2.361622619628906250e+02,2.373506469726562500e+02,2.384717407226562500e+02,2.395999908447265625e+02,2.408235473632812500e+02,2.422037658691406250e+02,2.437734222412109375e+02,2.455276794433593750e+02,2.474086303710937500e+02,2.493423614501953125e+02,2.512608489990234375e+02,2.531489257812500000e+02,2.550269165039062500e+02,2.569425048828125000e+02,2.589092407226562500e+02,2.608826904296875000e+02,2.627323608398437500e+02,2.642915039062500000e+02,2.654225769042968750e+02,2.661146545410156250e+02,2.664542236328125000e+02,2.665681152343750000e+02,2.665791931152343750e+02,2.665657958984375000e+02,2.665595092773437500e+02,2.665644226074218750e+02,2.665532531738281250e+02,2.665302734375000000e+02,2.664651794433593750e+02,2.662790527343750000e+02,2.658895568847656250e+02,2.652552490234375000e+02,2.643724365234375000e+02,2.632438964843750000e+02,2.618976745605468750e+02,2.603833007812500000e+02,2.587876892089843750e+02,2.571169738769531250e+02,2.553104248046875000e+02,2.535186767578125000e+02,2.518211975097656250e+02,2.502044372558593750e+02,2.487111511230468750e+02,2.473234252929687500e+02,2.460802307128906250e+02,2.449404449462890625e+02,2.439041137695312500e+02,2.429378356933593750e+02,2.420300292968750000e+02,2.411535949707031250e+02,2.403069152832031250e+02,2.395068969726562500e+02,2.387994384765625000e+02,2.382496948242187500e+02,2.378172454833984375e+02,2.375349884033203125e+02,2.373876647949218750e+02
2.205631408691406250e+02,2.207958984375000000e+02,2.211477355957031250e+02,2.217253723144531250e+02,2.225086822509765625e+02,2.234831237792968750e+02,2.245595397949218750e+02,2.255655364990234375e+02,2.265286865234375000e+02,2.275156555175781250e+02,2.285638275146484375e+02,2.297303161621093750e+02,2.310691833496093750e+02,2.326024627685546875e+02,2.343096618652343750e+02,2.361263275146484375e+02,2.379826202392578125e+02,2.398317108154296875e+02,2.416904602050781250e+02,2.436030883789062500e+02,2.456177368164062500e+02,2.477311706542968750e+02,2.498560791015625000e+02,2.518001098632812500e+02,2.533692169189453125e+02,2.544916381835937500e+02,2.552178344726562500e+02,2.556416320800781250e+02,2.558568115234375000e+02,2.559470672607421875e+02,2.559752197265625000e+02,2.559766540527343750e+02,2.559700317382812500e+02,2.559536743164062500e+02,2.559048767089843750e+02,2.557753143310546875e+02,2.555026397705078125e+02,2.550297088623046875e+02,2.543158874511718750e+02,2.533516082763671875e+02,2.521507568359375000e+02,2.507359771728515625e+02,2.491026763916015625e+02,2.473440551757812500e+02,2.455616455078125000e+02,2.438061981201171875e+02,2.420384216308593750e+02,2.403505249023437500e+02,2.387561645507812500e+02,2.373124389648437500e+02,2.359864807128906250e+02,2.348128509521484375e+02,2.337464599609375000e+02,2.327919006347656250e+02,2.319083404541015625e+02,2.310980072021484375e+02,2.303372497558593750e+02,2.296291656494140625e+02,2.289733428955078125e+02,2.283904724121093750e+02,2.279044189453125000e+02,2.275247497558593750e+02,2.272665710449218750e+02,2.271328735351562500e+02
2.111274108886718750e+02,2.111978912353515625e+02,2.114580535888671875e+02,2.117630462646484375e+02,2.122140502929687500e+02,2.128300476074218750e+02,2.134491424560546875e+02,2.141537780761718750e+02,2.149890441894531250e+02,2.158536376953125000e+02,2.167947082519531250e+02,2.178108215332031250e+02,2.189176940917968750e+02,2.201208496093750000e+02,2.214171447753906250e+02,2.227962646484375000e+02,2.242537231445312500e+02,2.258053131103515625e+02,2.274879150390625000e+02,2.293311614990234375e+02,2.313514709472656250e+02,2.334714813232421875e+02,2.354905548095703125e+02,2.371864624023437500e+02,2.384643554687500000e+02,2.393616638183593750e+02,2.399636077880859375e+02,2.403406372070312500e+02,2.405531158447265625e+02,2.406444702148437500e+02,2.406610717773437500e+02,2.406585083007812500e+02,2.406665954589843750e+02,2.406799926757812500e+02,2.406680603027343750e+02,2.405775604248046875e+02,2.403644561767578125e+02,2.399921875000000000e+02,2.394231262207031250e+02,2.386095428466796875e+02,2.375378112792968750e+02,2.362339782714843750e+02,2.347208251953125000e+02,2.330571289062500000e+02,2.313207855224609375e+02,2.296679534912109375e+02,2.280992889404296875e+02,2.266519775390625000e+02,2.253384399414062500e+02,2.241716003417968750e+02,2.231455383300781250e+02,2.222890167236328125e+02,2.215366516113281250e+02,2.208849029541015625e+02,2.202661743164062500e+02,2.197483520507812500e+02,2.193165740966796875e+02,2.189710998535156250e+02,2.186524353027343750e+02,2.183592224121093750e+02,2.180686492919921875e+02,2.179229736328125000e+02,2.177681579589843750e+02,2.176776275634765625e+02
2.080595397949218750e+02,2.080970153808593750e+02,2.081693725585937500e+02,2.083423004150390625e+02,2.085826110839843750e+02,2.089445495605468750e+02,2.094122772216796875e+02,2.099761047363281250e+02,2.107019653320312500e+02,2.115295715332031250e+02,2.123868408203125000e+02,2.132532653808593750e+02,2.141049652099609375e+02,2.149371643066406250e+02,2.157661437988281250e+02,2.166413421630859375e+02,2.176225280761718750e+02,2.187720794677734375e+02,2.201295166015625000e+02,2.217052001953125000e+02,2.234614257812500000e+02,2.252662963867187500e+02,2.268889617919921875e+02,2.281674499511718750e+02,2.290804138183593750e+02,2.296989288330078125e+02,2.301078186035156250e+02,2.303751068115234375e+02,2.305423278808593750e+02,2.306366882324218750e+02,2.306749877929687500e+02,2.306862792968750000e+02,2.306991882324218750e+02,2.307076873779296875e+02,2.306884765625000000e+02,2.306180267333984375e+02,2.304685668945312500e+02,2.302193908691406250e+02,2.298310089111328125e+02,2.292463684082031250e+02,2.284254760742187500e+02,2.273791503906250000e+02,2.261457519531250000e+02,2.248055725097656250e+02,2.234239501953125000e+02,2.221615905761718750e+02,2.210460510253906250e+02,2.200707397460937500e+02,2.192746887207031250e+02,2.185791931152343750e+02,2.180261383056640625e+02,2.175783081054687500e+02,2.172662811279296875e+02,2.169434814453125000e+02,2.166286773681640625e+02,2.163638000488281250e+02,2.162867736816406250e+02,2.163472290039062500e+02,2.163370513916015625e+02,2.162603302001953125e+02,2.161643066406250000e+02,2.161159515380859375e+02,2.161237030029296875e+02,2.160686035156250000e+02
2.085437011718750000e+02,2.086349945068359375e+02,2.086193695068359375e+02,2.087137451171875000e+02,2.088689575195312500e+02,2.091254272460937500e+02,2.095821685791015625e+02,2.101442260742187500e+02,2.108444519042968750e+02,2.116787719726562500e+02,2.124870758056640625e+02,2.131827697753906250e+02,2.136931152343750000e+02,2.139889831542968750e+02,2.140938110351562500e+02,2.141181335449218750e+02,2.142041015625000000e+02,2.144773864746093750e+02,2.149817810058593750e+02,2.156872558593750000e+02,2.164694519042968750e+02,2.171867370605468750e+02,2.177130737304687500e+02,2.180361328125000000e+02,2.182063598632812500e+02,2.182912445068359375e+02,2.183408050537109375e+02,2.183853149414062500e+02,2.184336242675781250e+02,2.184902954101562500e+02,2.185579223632812500e+02,2.186048431396484375e+02,2.186030578613281250e+02,2.185576019287109375e+02,2.185111999511718750e+02,2.184729003906250000e+02,2.184410705566406250e+02,2.183986206054687500e+02,2.183362884521484375e+02,2.182099304199218750e+02,2.179924621582031250e+02,2.176628417968750000e+02,2.172477722167968750e+02,2.168203582763671875e+02,2.164680480957031250e+02,2.163341064453125000e+02,2.164239959716796875e+02,2.166928405761718750e+02,2.171140899658203125e+02,2.175602722167968750e+02,2.180319824218750000e+02,2.184561462402343750e+02,2.188568725585937500e+02,2.191340026855468750e+02,2.193553161621093750e+02,2.195392913818359375e+02,2.197654724121093750e+02,2.200262756347656250e+02,2.202429046630859375e+02,2.203980102539062500e+02,2.204977416992187500e+02,2.205072326660156250e+02,2.205028076171875000e+02,2.204887237548828125e+02
